sp1_gene_ID,sp2_gene_ID,homology_type
ENSG00000155792,ENSCAFG00000000885,ortholog_one2one
ENSG00000155886,ENSCAFG00000001623,ortholog_one2one
ENSG00000156239,ENSCAFG00000030996,ortholog_one2one
ENSG00000156531,ENSCAFG00000018867,ortholog_one2one
ENSG00000156675,ENSCAFG00000006176,ortholog_one2one
ENSG00000156931,ENSCAFG00000013170,ortholog_one2one
ENSG00000156990,ENSCAFG00000029733,ortholog_one2one
ENSG00000157036,ENSCAFG00000005039,ortholog_one2one
ENSG00000157077,ENSCAFG00000003759,ortholog_one2one
ENSG00000157152,ENSCAFG00000004994,ortholog_one2one
ENSG00000157404,ENSCAFG00000002065,ortholog_one2one
ENSG00000157600,ENSCAFG00000018083,ortholog_one2one
ENSG00000157680,ENSCAFG00000003373,ortholog_one2one
ENSG00000158092,ENSCAFG00000007451,ortholog_one2one
ENSG00000158163,ENSCAFG00000007496,ortholog_one2one
ENSG00000159352,ENSCAFG00000012565,ortholog_one2one
ENSG00000159648,ENSCAFG00000031082,ortholog_one2one
ENSG00000159650,ENSCAFG00000003843,ortholog_one2one
ENSG00000159708,ENSCAFG00000020365,ortholog_one2one
ENSG00000159915,ENSCAFG00000029944,ortholog_one2one
ENSG00000160049,ENSCAFG00000016784,ortholog_one2one
ENSG00000160194,ENSCAFG00000010508,ortholog_one2one
ENSG00000160326,ENSCAFG00000019780,ortholog_one2one
ENSG00000160460,ENSCAFG00000005286,ortholog_one2one
ENSG00000160606,ENSCAFG00000029722,ortholog_one2one
ENSG00000161011,ENSCAFG00000000360,ortholog_one2one
ENSG00000161533,ENSCAFG00000004989,ortholog_one2one
ENSG00000162390,ENSCAFG00000019022,ortholog_one2one
ENSG00000162694,ENSCAFG00000020002,ortholog_one2one
ENSG00000162777,ENSCAFG00000019764,ortholog_one2one
ENSG00000162897,ENSCAFG00000011518,ortholog_one2one
ENSG00000162910,ENSCAFG00000001176,ortholog_one2one
ENSG00000162989,ENSCAFG00000009183,ortholog_one2one
ENSG00000162994,ENSCAFG00000002819,ortholog_one2one
ENSG00000163026,ENSCAFG00000003949,ortholog_one2one
ENSG00000163131,ENSCAFG00000012086,ortholog_one2one
ENSG00000163141,ENSCAFG00000012381,ortholog_one2one
ENSG00000163145,ENSCAFG00000031380,ortholog_one2one
ENSG00000163156,ENSCAFG00000012499,ortholog_one2one
ENSG00000163328,ENSCAFG00000013254,ortholog_one2one
ENSG00000163406,ENSCAFG00000011672,ortholog_one2one
ENSG00000163453,ENSCAFG00000002330,ortholog_one2one
ENSG00000163513,ENSCAFG00000005449,ortholog_one2one
ENSG00000163520,ENSCAFG00000004406,ortholog_one2one
ENSG00000163584,ENSCAFG00000014955,ortholog_one2one
ENSG00000163599,ENSCAFG00000012876,ortholog_one2one
ENSG00000163607,ENSCAFG00000010557,ortholog_one2one
ENSG00000163626,ENSCAFG00000002962,ortholog_one2one
ENSG00000163630,ENSCAFG00000029431,ortholog_one2one
ENSG00000163694,ENSCAFG00000015898,ortholog_one2one
ENSG00000163701,ENSCAFG00000005254,ortholog_one2one
ENSG00000163704,ENSCAFG00000005211,ortholog_one2one
ENSG00000163755,ENSCAFG00000008312,ortholog_one2one
ENSG00000163785,ENSCAFG00000006715,ortholog_one2one
ENSG00000163793,ENSCAFG00000032365,ortholog_one2one
ENSG00000163795,ENSCAFG00000004909,ortholog_one2one
ENSG00000163964,ENSCAFG00000013050,ortholog_one2one
ENSG00000164035,ENSCAFG00000032716,ortholog_one2one
ENSG00000164164,ENSCAFG00000007629,ortholog_one2one
ENSG00000164176,ENSCAFG00000008467,ortholog_one2one
ENSG00000164211,ENSCAFG00000030762,ortholog_one2one
ENSG00000164330,ENSCAFG00000017318,ortholog_one2one
ENSG00000164403,ENSCAFG00000000914,ortholog_one2one
ENSG00000164483,ENSCAFG00000001116,ortholog_one2one
ENSG00000164631,ENSCAFG00000015948,ortholog_one2one
ENSG00000164713,ENSCAFG00000015362,ortholog_one2one
ENSG00000164744,ENSCAFG00000014138,ortholog_one2one
ENSG00000164904,ENSCAFG00000000588,ortholog_one2one
ENSG00000164944,ENSCAFG00000009240,ortholog_one2one
ENSG00000164946,ENSCAFG00000001537,ortholog_one2one
ENSG00000164970,ENSCAFG00000001919,ortholog_one2one
ENSG00000165006,ENSCAFG00000001905,ortholog_one2one
ENSG00000165061,ENSCAFG00000005744,ortholog_one2one
ENSG00000165164,ENSCAFG00000024088,ortholog_one2one
ENSG00000165185,ENSCAFG00000003043,ortholog_one2one
ENSG00000165240,ENSCAFG00000017263,ortholog_one2one
ENSG00000165259,ENSCAFG00000017380,ortholog_one2one
ENSG00000165282,ENSCAFG00000002000,ortholog_one2one
ENSG00000165379,ENSCAFG00000013943,ortholog_one2one
ENSG00000165406,ENSCAFG00000006879,ortholog_one2one
ENSG00000165417,ENSCAFG00000017305,ortholog_one2one
ENSG00000165443,ENSCAFG00000012396,ortholog_one2one
ENSG00000165588,ENSCAFG00000015216,ortholog_one2one
ENSG00000165617,ENSCAFG00000015431,ortholog_one2one
ENSG00000165626,ENSCAFG00000004736,ortholog_one2one
ENSG00000165702,ENSCAFG00000019877,ortholog_one2one
ENSG00000165731,ENSCAFG00000007076,ortholog_one2one
ENSG00000165966,ENSCAFG00000009821,ortholog_one2one
ENSG00000166143,ENSCAFG00000009351,ortholog_one2one
ENSG00000166200,ENSCAFG00000014850,ortholog_one2one
ENSG00000166295,ENSCAFG00000014420,ortholog_one2one
ENSG00000166444,ENSCAFG00000006966,ortholog_one2one
ENSG00000166482,ENSCAFG00000030269,ortholog_one2one
ENSG00000166501,ENSCAFG00000017622,ortholog_one2one
ENSG00000166669,ENSCAFG00000018963,ortholog_one2one
ENSG00000166681,ENSCAFG00000024178,ortholog_one2one
ENSG00000166747,ENSCAFG00000020205,ortholog_one2one
ENSG00000166881,ENSCAFG00000000159,ortholog_one2one
ENSG00000166886,ENSCAFG00000000160,ortholog_one2one
ENSG00000166887,ENSCAFG00000010031,ortholog_one2one
ENSG00000166938,ENSCAFG00000017271,ortholog_one2one
ENSG00000166971,ENSCAFG00000009500,ortholog_one2one
ENSG00000167074,ENSCAFG00000001095,ortholog_one2one
ENSG00000167186,ENSCAFG00000018135,ortholog_one2one
ENSG00000167244,ENSCAFG00000010090,ortholog_one2one
ENSG00000167491,ENSCAFG00000014267,ortholog_one2one
ENSG00000167642,ENSCAFG00000005948,ortholog_one2one
ENSG00000167775,ENSCAFG00000018493,ortholog_one2one
ENSG00000168530,ENSCAFG00000013875,ortholog_one2one
ENSG00000168748,ENSCAFG00000020399,ortholog_one2one
ENSG00000168754,ENSCAFG00000002390,ortholog_one2one
ENSG00000168763,ENSCAFG00000023414,ortholog_one2one
ENSG00000168765,ENSCAFG00000019812,ortholog_one2one
ENSG00000168769,ENSCAFG00000010876,ortholog_one2one
ENSG00000168904,ENSCAFG00000010811,ortholog_one2one
ENSG00000168959,ENSCAFG00000004381,ortholog_one2one
ENSG00000169057,ENSCAFG00000019440,ortholog_one2one
ENSG00000169180,ENSCAFG00000017356,ortholog_one2one
ENSG00000169242,ENSCAFG00000017069,ortholog_one2one
ENSG00000169398,ENSCAFG00000001217,ortholog_one2one
ENSG00000169621,ENSCAFG00000003262,ortholog_one2one
ENSG00000169764,ENSCAFG00000003137,ortholog_one2one
ENSG00000169783,ENSCAFG00000018057,ortholog_one2one
ENSG00000169891,ENSCAFG00000012774,ortholog_one2one
ENSG00000169905,ENSCAFG00000029355,ortholog_one2one
ENSG00000170017,ENSCAFG00000009721,ortholog_one2one
ENSG00000170162,ENSCAFG00000000920,ortholog_one2one
ENSG00000170248,ENSCAFG00000004721,ortholog_one2one
ENSG00000170412,ENSCAFG00000004556,ortholog_one2one
ENSG00000170471,ENSCAFG00000008947,ortholog_one2one
ENSG00000170473,ENSCAFG00000000076,ortholog_one2one
ENSG00000170509,ENSCAFG00000009511,ortholog_one2one
ENSG00000170801,ENSCAFG00000014546,ortholog_one2one
ENSG00000170892,ENSCAFG00000002675,ortholog_one2one
ENSG00000171004,ENSCAFG00000018850,ortholog_one2one
ENSG00000171055,ENSCAFG00000005904,ortholog_one2one
ENSG00000171130,ENSCAFG00000004543,ortholog_one2one
ENSG00000171311,ENSCAFG00000009068,ortholog_one2one
ENSG00000171385,ENSCAFG00000013665,ortholog_one2one
ENSG00000171444,ENSCAFG00000016257,ortholog_one2one
ENSG00000171557,ENSCAFG00000008440,ortholog_one2one
ENSG00000171560,ENSCAFG00000023178,ortholog_one2one
ENSG00000171603,ENSCAFG00000019740,ortholog_one2one
ENSG00000171723,ENSCAFG00000016305,ortholog_one2one
ENSG00000171791,ENSCAFG00000000068,ortholog_one2one
ENSG00000171988,ENSCAFG00000013081,ortholog_one2one
ENSG00000172071,ENSCAFG00000007383,ortholog_one2one
ENSG00000172262,ENSCAFG00000018578,ortholog_one2one
ENSG00000172264,ENSCAFG00000030939,ortholog_one2one
ENSG00000172292,ENSCAFG00000011826,ortholog_one2one
ENSG00000172340,ENSCAFG00000006612,ortholog_one2one
ENSG00000172348,ENSCAFG00000002023,ortholog_one2one
ENSG00000172493,ENSCAFG00000009476,ortholog_one2one
ENSG00000172733,ENSCAFG00000006442,ortholog_one2one
ENSG00000172780,ENSCAFG00000024835,ortholog_one2one
ENSG00000173065,ENSCAFG00000031142,ortholog_one2one
ENSG00000173511,ENSCAFG00000014577,ortholog_one2one
ENSG00000173559,ENSCAFG00000032750,ortholog_one2one
ENSG00000173848,ENSCAFG00000005241,ortholog_one2one
ENSG00000173905,ENSCAFG00000014599,ortholog_one2one
ENSG00000174059,ENSCAFG00000011722,ortholog_one2one
ENSG00000174197,ENSCAFG00000009662,ortholog_one2one
ENSG00000174437,ENSCAFG00000008434,ortholog_one2one
ENSG00000174606,ENSCAFG00000012389,ortholog_one2one
ENSG00000174775,ENSCAFG00000031029,ortholog_one2one
ENSG00000175029,ENSCAFG00000012775,ortholog_one2one
ENSG00000175216,ENSCAFG00000009053,ortholog_one2one
ENSG00000175416,ENSCAFG00000016689,ortholog_one2one
ENSG00000175606,ENSCAFG00000008157,ortholog_one2one
ENSG00000175854,ENSCAFG00000023381,ortholog_one2one
ENSG00000176444,ENSCAFG00000016969,ortholog_one2one
ENSG00000176463,ENSCAFG00000011241,ortholog_one2one
ENSG00000176946,ENSCAFG00000013012,ortholog_one2one
ENSG00000176956,ENSCAFG00000001292,ortholog_one2one
ENSG00000177000,ENSCAFG00000016558,ortholog_one2one
ENSG00000177200,ENSCAFG00000009699,ortholog_one2one
ENSG00000177463,ENSCAFG00000004535,ortholog_one2one
ENSG00000177575,ENSCAFG00000013968,ortholog_one2one
ENSG00000178691,ENSCAFG00000018498,ortholog_one2one
ENSG00000178804,ENSCAFG00000004631,ortholog_one2one
ENSG00000179029,ENSCAFG00000017002,ortholog_one2one
ENSG00000179242,ENSCAFG00000012436,ortholog_one2one
ENSG00000179520,ENSCAFG00000006786,ortholog_one2one
ENSG00000179603,ENSCAFG00000001738,ortholog_one2one
ENSG00000180113,ENSCAFG00000002036,ortholog_one2one
ENSG00000180198,ENSCAFG00000011757,ortholog_one2one
ENSG00000180287,ENSCAFG00000015770,ortholog_one2one
ENSG00000180481,ENSCAFG00000029990,ortholog_one2one
ENSG00000180488,ENSCAFG00000020368,ortholog_one2one
ENSG00000180902,ENSCAFG00000013152,ortholog_one2one
ENSG00000181031,ENSCAFG00000019132,ortholog_one2one
ENSG00000181220,ENSCAFG00000004444,ortholog_one2one
ENSG00000181392,ENSCAFG00000006676,ortholog_one2one
ENSG00000181409,ENSCAFG00000005705,ortholog_one2one
ENSG00000181722,ENSCAFG00000010823,ortholog_one2one
ENSG00000181830,ENSCAFG00000031937,ortholog_one2one
ENSG00000182621,ENSCAFG00000005856,ortholog_one2one
ENSG00000182809,ENSCAFG00000018438,ortholog_one2one
ENSG00000182870,ENSCAFG00000006281,ortholog_one2one
ENSG00000182979,ENSCAFG00000018428,ortholog_one2one
ENSG00000183032,ENSCAFG00000028962,ortholog_one2one
ENSG00000183049,ENSCAFG00000004784,ortholog_one2one
ENSG00000183137,ENSCAFG00000003798,ortholog_one2one
ENSG00000183166,ENSCAFG00000011106,ortholog_one2one
ENSG00000183323,ENSCAFG00000007760,ortholog_one2one
ENSG00000183570,ENSCAFG00000011907,ortholog_one2one
ENSG00000183579,ENSCAFG00000011973,ortholog_one2one
ENSG00000183918,ENSCAFG00000029891,ortholog_one2one
ENSG00000184014,ENSCAFG00000007156,ortholog_one2one
ENSG00000184271,ENSCAFG00000007790,ortholog_one2one
ENSG00000184281,ENSCAFG00000031882,ortholog_one2one
ENSG00000184381,ENSCAFG00000001424,ortholog_one2one
ENSG00000184489,ENSCAFG00000001237,ortholog_one2one
ENSG00000184708,ENSCAFG00000013163,ortholog_one2one
ENSG00000184719,ENSCAFG00000030804,ortholog_one2one
ENSG00000184743,ENSCAFG00000015073,ortholog_one2one
ENSG00000185010,ENSCAFG00000019631,ortholog_one2one
ENSG00000185264,ENSCAFG00000001517,ortholog_one2one
ENSG00000185324,ENSCAFG00000019820,ortholog_one2one
ENSG00000185340,ENSCAFG00000012219,ortholog_one2one
ENSG00000185532,ENSCAFG00000031979,ortholog_one2one
ENSG00000185652,ENSCAFG00000015278,ortholog_one2one
ENSG00000185697,ENSCAFG00000007344,ortholog_one2one
ENSG00000185737,ENSCAFG00000015883,ortholog_one2one
ENSG00000185739,ENSCAFG00000019233,ortholog_one2one
ENSG00000186265,ENSCAFG00000010480,ortholog_one2one
ENSG00000186472,ENSCAFG00000006264,ortholog_one2one
ENSG00000186487,ENSCAFG00000003240,ortholog_one2one
ENSG00000186591,ENSCAFG00000001505,ortholog_one2one
ENSG00000187097,ENSCAFG00000025238,ortholog_one2one
ENSG00000187720,ENSCAFG00000017634,ortholog_one2one
ENSG00000187735,ENSCAFG00000006970,ortholog_one2one
ENSG00000187860,ENSCAFG00000012686,ortholog_one2one
ENSG00000188158,ENSCAFG00000012783,ortholog_one2one
ENSG00000188243,ENSCAFG00000029815,ortholog_one2one
ENSG00000188343,ENSCAFG00000009105,ortholog_one2one
ENSG00000188690,ENSCAFG00000012866,ortholog_one2one
ENSG00000188747,ENSCAFG00000019437,ortholog_one2one
ENSG00000188807,ENSCAFG00000019733,ortholog_one2one
ENSG00000188917,ENSCAFG00000024789,ortholog_one2one
ENSG00000188981,ENSCAFG00000014681,ortholog_one2one
ENSG00000189001,ENSCAFG00000031912,ortholog_one2one
ENSG00000189056,ENSCAFG00000025345,ortholog_one2one
ENSG00000196182,ENSCAFG00000003384,ortholog_one2one
ENSG00000196236,ENSCAFG00000001134,ortholog_one2one
ENSG00000196388,ENSCAFG00000023165,ortholog_one2one
ENSG00000196511,ENSCAFG00000025529,ortholog_one2one
ENSG00000196632,ENSCAFG00000016427,ortholog_one2one
ENSG00000196792,ENSCAFG00000012823,ortholog_one2one
ENSG00000196821,ENSCAFG00000001229,ortholog_one2one
ENSG00000196961,ENSCAFG00000003541,ortholog_one2one
ENSG00000197024,ENSCAFG00000004429,ortholog_one2one
ENSG00000197043,ENSCAFG00000017943,ortholog_one2one
ENSG00000197140,ENSCAFG00000005841,ortholog_one2one
ENSG00000197183,ENSCAFG00000007232,ortholog_one2one
ENSG00000197226,ENSCAFG00000000381,ortholog_one2one
ENSG00000197299,ENSCAFG00000012385,ortholog_one2one
ENSG00000197321,ENSCAFG00000004006,ortholog_one2one
ENSG00000197323,ENSCAFG00000009442,ortholog_one2one
ENSG00000197345,ENSCAFG00000031492,ortholog_one2one
ENSG00000197451,ENSCAFG00000000241,ortholog_one2one
ENSG00000197696,ENSCAFG00000030848,ortholog_one2one
ENSG00000197763,ENSCAFG00000003884,ortholog_one2one
ENSG00000197798,ENSCAFG00000010479,ortholog_one2one
ENSG00000197818,ENSCAFG00000011460,ortholog_one2one
ENSG00000197982,ENSCAFG00000028619,ortholog_one2one
ENSG00000198003,ENSCAFG00000017400,ortholog_one2one
ENSG00000198728,ENSCAFG00000010005,ortholog_one2one
ENSG00000198732,ENSCAFG00000016602,ortholog_one2one
ENSG00000198742,ENSCAFG00000015133,ortholog_one2one
ENSG00000198771,ENSCAFG00000015410,ortholog_one2one
ENSG00000198791,ENSCAFG00000006887,ortholog_one2one
ENSG00000198815,ENSCAFG00000002563,ortholog_one2one
ENSG00000198838,ENSCAFG00000008056,ortholog_one2one
ENSG00000198915,ENSCAFG00000007068,ortholog_one2one
ENSG00000198945,ENSCAFG00000001115,ortholog_one2one
ENSG00000198948,ENSCAFG00000007681,ortholog_one2one
ENSG00000203880,ENSCAFG00000013261,ortholog_one2one
ENSG00000203963,ENSCAFG00000030133,ortholog_one2one
ENSG00000203970,ENSCAFG00000023065,ortholog_one2one
ENSG00000204138,ENSCAFG00000011801,ortholog_one2one
ENSG00000204673,ENSCAFG00000003475,ortholog_one2one
ENSG00000205268,ENSCAFG00000007279,ortholog_one2one
ENSG00000205755,ENSCAFG00000011034,ortholog_one2one
ENSG00000213593,ENSCAFG00000025148,ortholog_one2one
ENSG00000215187,ENSCAFG00000002055,ortholog_one2one
ENSG00000237515,ENSCAFG00000018839,ortholog_one2one
ENSG00000240771,ENSCAFG00000000250,ortholog_one2one
ENSG00000243449,ENSCAFG00000032611,ortholog_one2one
ENSG00000247077,ENSCAFG00000006123,ortholog_one2one
ENSG00000254087,ENSCAFG00000007034,ortholog_one2one
ENSG00000255529,ENSCAFG00000031678,ortholog_one2one
ENSG00000258227,ENSCAFG00000003864,ortholog_one2one
ENSG00000265972,ENSCAFG00000011405,ortholog_one2one
ENSG00000273749,ENSCAFG00000009720,ortholog_one2one
ENSG00000276043,ENSCAFG00000018934,ortholog_one2one
ENSG00000276600,ENSCAFG00000010198,ortholog_one2one
ENSG00000282608,ENSCAFG00000013692,ortholog_one2one
ENSG00000024526,ENSCAFG00000020429,ortholog_one2one
ENSG00000035928,ENSCAFG00000016068,ortholog_one2one
ENSG00000036549,ENSCAFG00000020376,ortholog_one2one
ENSG00000042317,ENSCAFG00000017354,ortholog_one2one
ENSG00000051009,ENSCAFG00000006378,ortholog_one2one
ENSG00000054523,ENSCAFG00000019785,ortholog_one2one
ENSG00000054796,ENSCAFG00000012031,ortholog_one2one
ENSG00000065882,ENSCAFG00000016208,ortholog_one2one
ENSG00000066629,ENSCAFG00000017867,ortholog_one2one
ENSG00000069431,ENSCAFG00000012066,ortholog_one2one
ENSG00000070808,ENSCAFG00000018163,ortholog_one2one
ENSG00000071626,ENSCAFG00000019528,ortholog_one2one
ENSG00000072195,ENSCAFG00000015503,ortholog_one2one
ENSG00000073464,ENSCAFG00000011537,ortholog_one2one
ENSG00000078043,ENSCAFG00000017599,ortholog_one2one
ENSG00000079337,ENSCAFG00000009181,ortholog_one2one
ENSG00000083799,ENSCAFG00000009802,ortholog_one2one
ENSG00000084693,ENSCAFG00000004537,ortholog_one2one
ENSG00000085998,ENSCAFG00000004294,ortholog_one2one
ENSG00000086102,ENSCAFG00000001848,ortholog_one2one
ENSG00000086712,ENSCAFG00000012620,ortholog_one2one
ENSG00000089060,ENSCAFG00000009061,ortholog_one2one
ENSG00000089820,ENSCAFG00000019408,ortholog_one2one
ENSG00000090565,ENSCAFG00000019670,ortholog_one2one
ENSG00000090989,ENSCAFG00000002175,ortholog_one2one
ENSG00000091073,ENSCAFG00000013614,ortholog_one2one
ENSG00000092140,ENSCAFG00000012582,ortholog_one2one
ENSG00000100242,ENSCAFG00000001371,ortholog_one2one
ENSG00000100505,ENSCAFG00000014603,ortholog_one2one
ENSG00000101017,ENSCAFG00000009994,ortholog_one2one
ENSG00000101298,ENSCAFG00000006822,ortholog_one2one
ENSG00000101811,ENSCAFG00000017551,ortholog_one2one
ENSG00000102030,ENSCAFG00000019415,ortholog_one2one
ENSG00000102878,ENSCAFG00000020379,ortholog_one2one
ENSG00000103091,ENSCAFG00000020099,ortholog_one2one
ENSG00000103942,ENSCAFG00000013174,ortholog_one2one
ENSG00000105939,ENSCAFG00000004102,ortholog_one2one
ENSG00000105993,ENSCAFG00000005174,ortholog_one2one
ENSG00000107147,ENSCAFG00000019737,ortholog_one2one
ENSG00000107745,ENSCAFG00000014489,ortholog_one2one
ENSG00000107864,ENSCAFG00000007423,ortholog_one2one
ENSG00000108669,ENSCAFG00000005506,ortholog_one2one
ENSG00000108840,ENSCAFG00000014334,ortholog_one2one
ENSG00000109163,ENSCAFG00000002785,ortholog_one2one
ENSG00000109452,ENSCAFG00000003624,ortholog_one2one
ENSG00000110436,ENSCAFG00000006881,ortholog_one2one
ENSG00000111602,ENSCAFG00000000124,ortholog_one2one
ENSG00000112237,ENSCAFG00000003525,ortholog_one2one
ENSG00000113657,ENSCAFG00000006607,ortholog_one2one
ENSG00000113758,ENSCAFG00000016357,ortholog_one2one
ENSG00000115041,ENSCAFG00000006920,ortholog_one2one
ENSG00000115827,ENSCAFG00000012660,ortholog_one2one
ENSG00000115919,ENSCAFG00000005466,ortholog_one2one
ENSG00000116001,ENSCAFG00000003341,ortholog_one2one
ENSG00000116132,ENSCAFG00000015002,ortholog_one2one
ENSG00000116191,ENSCAFG00000013981,ortholog_one2one
ENSG00000116521,ENSCAFG00000014143,ortholog_one2one
ENSG00000116604,ENSCAFG00000016806,ortholog_one2one
ENSG00000116793,ENSCAFG00000009197,ortholog_one2one
ENSG00000116977,ENSCAFG00000010961,ortholog_one2one
ENSG00000118260,ENSCAFG00000013510,ortholog_one2one
ENSG00000118473,ENSCAFG00000018570,ortholog_one2one
ENSG00000119844,ENSCAFG00000003175,ortholog_one2one
ENSG00000120899,ENSCAFG00000008670,ortholog_one2one
ENSG00000121931,ENSCAFG00000019770,ortholog_one2one
ENSG00000124406,ENSCAFG00000001816,ortholog_one2one
ENSG00000124574,ENSCAFG00000001853,ortholog_one2one
ENSG00000124812,ENSCAFG00000028592,ortholog_one2one
ENSG00000126106,ENSCAFG00000004791,ortholog_one2one
ENSG00000126895,ENSCAFG00000019402,ortholog_one2one
ENSG00000127152,ENSCAFG00000017809,ortholog_one2one
ENSG00000127952,ENSCAFG00000013496,ortholog_one2one
ENSG00000128346,ENSCAFG00000001439,ortholog_one2one
ENSG00000129219,ENSCAFG00000015843,ortholog_one2one
ENSG00000129993,ENSCAFG00000019852,ortholog_one2one
ENSG00000130150,ENSCAFG00000011879,ortholog_one2one
ENSG00000130755,ENSCAFG00000028607,ortholog_one2one
ENSG00000130816,ENSCAFG00000017892,ortholog_one2one
ENSG00000131504,ENSCAFG00000006149,ortholog_one2one
ENSG00000132329,ENSCAFG00000023774,ortholog_one2one
ENSG00000132749,ENSCAFG00000010766,ortholog_one2one
ENSG00000133105,ENSCAFG00000006501,ortholog_one2one
ENSG00000133619,ENSCAFG00000004450,ortholog_one2one
ENSG00000133895,ENSCAFG00000014185,ortholog_one2one
ENSG00000134873,ENSCAFG00000005458,ortholog_one2one
ENSG00000135124,ENSCAFG00000008363,ortholog_one2one
ENSG00000135248,ENSCAFG00000001644,ortholog_one2one
ENSG00000135333,ENSCAFG00000003332,ortholog_one2one
ENSG00000135363,ENSCAFG00000007127,ortholog_one2one
ENSG00000135924,ENSCAFG00000015223,ortholog_one2one
ENSG00000135931,ENSCAFG00000010979,ortholog_one2one
ENSG00000136114,ENSCAFG00000005940,ortholog_one2one
ENSG00000136560,ENSCAFG00000009943,ortholog_one2one
ENSG00000143337,ENSCAFG00000012665,ortholog_one2one
ENSG00000143355,ENSCAFG00000011339,ortholog_one2one
ENSG00000143776,ENSCAFG00000015982,ortholog_one2one
ENSG00000143924,ENSCAFG00000006510,ortholog_one2one
ENSG00000146414,ENSCAFG00000000335,ortholog_one2one
ENSG00000146842,ENSCAFG00000001495,ortholog_one2one
ENSG00000147164,ENSCAFG00000016921,ortholog_one2one
ENSG00000147548,ENSCAFG00000006057,ortholog_one2one
ENSG00000147852,ENSCAFG00000002028,ortholog_one2one
ENSG00000150722,ENSCAFG00000014240,ortholog_one2one
ENSG00000151693,ENSCAFG00000003370,ortholog_one2one
ENSG00000151923,ENSCAFG00000012171,ortholog_one2one
ENSG00000152465,ENSCAFG00000024890,ortholog_one2one
ENSG00000156011,ENSCAFG00000005301,ortholog_one2one
ENSG00000158169,ENSCAFG00000001286,ortholog_one2one
ENSG00000158545,ENSCAFG00000019884,ortholog_one2one
ENSG00000159692,ENSCAFG00000016687,ortholog_one2one
ENSG00000159784,ENSCAFG00000003616,ortholog_one2one
ENSG00000160124,ENSCAFG00000032031,ortholog_one2one
ENSG00000160710,ENSCAFG00000017169,ortholog_one2one
ENSG00000160785,ENSCAFG00000016851,ortholog_one2one
ENSG00000161791,ENSCAFG00000008465,ortholog_one2one
ENSG00000162231,ENSCAFG00000015594,ortholog_one2one
ENSG00000164172,ENSCAFG00000018415,ortholog_one2one
ENSG00000164674,ENSCAFG00000000659,ortholog_one2one
ENSG00000164951,ENSCAFG00000009131,ortholog_one2one
ENSG00000165675,ENSCAFG00000018777,ortholog_one2one
ENSG00000165682,ENSCAFG00000025296,ortholog_one2one
ENSG00000165699,ENSCAFG00000019882,ortholog_one2one
ENSG00000165905,ENSCAFG00000009342,ortholog_one2one
ENSG00000166272,ENSCAFG00000010264,ortholog_one2one
ENSG00000166317,ENSCAFG00000014847,ortholog_one2one
ENSG00000166407,ENSCAFG00000006909,ortholog_one2one
ENSG00000166484,ENSCAFG00000018202,ortholog_one2one
ENSG00000166900,ENSCAFG00000030417,ortholog_one2one
ENSG00000166927,ENSCAFG00000010370,ortholog_one2one
ENSG00000166979,ENSCAFG00000008978,ortholog_one2one
ENSG00000167130,ENSCAFG00000020001,ortholog_one2one
ENSG00000167193,ENSCAFG00000019157,ortholog_one2one
ENSG00000167257,ENSCAFG00000013110,ortholog_one2one
ENSG00000167258,ENSCAFG00000016411,ortholog_one2one
ENSG00000167994,ENSCAFG00000015918,ortholog_one2one
ENSG00000168918,ENSCAFG00000011650,ortholog_one2one
ENSG00000169129,ENSCAFG00000011348,ortholog_one2one
ENSG00000169851,ENSCAFG00000016342,ortholog_one2one
ENSG00000170390,ENSCAFG00000007870,ortholog_one2one
ENSG00000171533,ENSCAFG00000005381,ortholog_one2one
ENSG00000171843,ENSCAFG00000001635,ortholog_one2one
ENSG00000173889,ENSCAFG00000014786,ortholog_one2one
ENSG00000174788,ENSCAFG00000018302,ortholog_one2one
ENSG00000176771,ENSCAFG00000005003,ortholog_one2one
ENSG00000178177,ENSCAFG00000016672,ortholog_one2one
ENSG00000179299,ENSCAFG00000015893,ortholog_one2one
ENSG00000180900,ENSCAFG00000001372,ortholog_one2one
ENSG00000182253,ENSCAFG00000010852,ortholog_one2one
ENSG00000182287,ENSCAFG00000012215,ortholog_one2one
ENSG00000185043,ENSCAFG00000012099,ortholog_one2one
ENSG00000185963,ENSCAFG00000002289,ortholog_one2one
ENSG00000186260,ENSCAFG00000018810,ortholog_one2one
ENSG00000187391,ENSCAFG00000004366,ortholog_one2one
ENSG00000196090,ENSCAFG00000009280,ortholog_one2one
ENSG00000198589,ENSCAFG00000007907,ortholog_one2one
ENSG00000198722,ENSCAFG00000002030,ortholog_one2one
ENSG00000204231,ENSCAFG00000000912,ortholog_one2one
ENSG00000213995,ENSCAFG00000006076,ortholog_one2one
ENSG00000214022,ENSCAFG00000029424,ortholog_one2one
ENSG00000215193,ENSCAFG00000016229,ortholog_one2one
ENSG00000239264,ENSCAFG00000009582,ortholog_one2one
ENSG00000001167,ENSCAFG00000001580,ortholog_one2one
ENSG00000008441,ENSCAFG00000017009,ortholog_one2one
ENSG00000029725,ENSCAFG00000015589,ortholog_one2one
ENSG00000030304,ENSCAFG00000032331,ortholog_one2one
ENSG00000064393,ENSCAFG00000004038,ortholog_one2one
ENSG00000066405,ENSCAFG00000028766,ortholog_one2one
