sp1_gene_ID,sp2_gene_ID,homology_type
ENSMUSG00000050002,ENSCAFG00000029948,ortholog_one2one
ENSMUSG00000015776,ENSCAFG00000019760,ortholog_one2one
ENSMUSG00000004113,ENSCAFG00000019380,ortholog_one2one
ENSMUSG00000039046,ENSCAFG00000004866,ortholog_one2one
ENSMUSG00000025026,ENSCAFG00000010696,ortholog_one2one
ENSMUSG00000025314,ENSCAFG00000008279,ortholog_one2one
ENSMUSG00000027255,ENSCAFG00000008903,ortholog_one2one
ENSMUSG00000027318,ENSCAFG00000006234,ortholog_one2one
ENSMUSG00000056941,ENSCAFG00000030371,ortholog_one2one
ENSMUSG00000042340,ENSCAFG00000016723,ortholog_one2one
ENSMUSG00000026344,ENSCAFG00000005000,ortholog_one2one
ENSMUSG00000039375,ENSCAFG00000008450,ortholog_one2one
ENSMUSG00000034028,ENSCAFG00000000038,ortholog_one2one
ENSMUSG00000030617,ENSCAFG00000004494,ortholog_one2one
ENSMUSG00000020042,ENSCAFG00000001793,ortholog_one2one
ENSMUSG00000036197,ENSCAFG00000009790,ortholog_one2one
ENSMUSG00000051727,ENSCAFG00000004848,ortholog_one2one
ENSMUSG00000000127,ENSCAFG00000018573,ortholog_one2one
ENSMUSG00000021038,ENSCAFG00000017204,ortholog_one2one
ENSMUSG00000071064,ENSCAFG00000007698,ortholog_one2one
ENSMUSG00000041248,ENSCAFG00000010259,ortholog_one2one
ENSMUSG00000003452,ENSCAFG00000010619,ortholog_one2one
ENSMUSG00000025089,ENSCAFG00000011782,ortholog_one2one
ENSMUSG00000042182,ENSCAFG00000002447,ortholog_one2one
ENSMUSG00000005232,ENSCAFG00000011872,ortholog_one2one
ENSMUSG00000038127,ENSCAFG00000014058,ortholog_one2one
ENSMUSG00000072663,ENSCAFG00000018767,ortholog_one2one
ENSMUSG00000021636,ENSCAFG00000007797,ortholog_one2one
ENSMUSG00000032374,ENSCAFG00000008101,ortholog_one2one
ENSMUSG00000032436,ENSCAFG00000005397,ortholog_one2one
ENSMUSG00000009741,ENSCAFG00000004598,ortholog_one2one
ENSMUSG00000053977,ENSCAFG00000007464,ortholog_one2one
ENSMUSG00000034390,ENSCAFG00000019997,ortholog_one2one
ENSMUSG00000032125,ENSCAFG00000011022,ortholog_one2one
ENSMUSG00000022270,ENSCAFG00000019100,ortholog_one2one
ENSMUSG00000079658,ENSCAFG00000008152,ortholog_one2one
ENSMUSG00000025779,ENSCAFG00000032483,ortholog_one2one
ENSMUSG00000021905,ENSCAFG00000005881,ortholog_one2one
ENSMUSG00000020905,ENSCAFG00000017439,ortholog_one2one
ENSMUSG00000038481,ENSCAFG00000003902,ortholog_one2one
ENSMUSG00000002227,ENSCAFG00000013454,ortholog_one2one
ENSMUSG00000047528,ENSCAFG00000012188,ortholog_one2one
ENSMUSG00000038079,ENSCAFG00000012317,ortholog_one2one
ENSMUSG00000022419,ENSCAFG00000000885,ortholog_one2one
ENSMUSG00000037996,ENSCAFG00000001623,ortholog_one2one
ENSMUSG00000044442,ENSCAFG00000030996,ortholog_one2one
ENSMUSG00000025626,ENSCAFG00000018867,ortholog_one2one
ENSMUSG00000031488,ENSCAFG00000006176,ortholog_one2one
ENSMUSG00000033653,ENSCAFG00000013170,ortholog_one2one
ENSMUSG00000051169,ENSCAFG00000029733,ortholog_one2one
ENSMUSG00000042787,ENSCAFG00000005039,ortholog_one2one
ENSMUSG00000034557,ENSCAFG00000003759,ortholog_one2one
ENSMUSG00000009394,ENSCAFG00000004994,ortholog_one2one
ENSMUSG00000005672,ENSCAFG00000002065,ortholog_one2one
ENSMUSG00000047045,ENSCAFG00000018083,ortholog_one2one
ENSMUSG00000038665,ENSCAFG00000003373,ortholog_one2one
ENSMUSG00000032475,ENSCAFG00000007451,ortholog_one2one
ENSMUSG00000037784,ENSCAFG00000007496,ortholog_one2one
ENSMUSG00000005625,ENSCAFG00000012565,ortholog_one2one
ENSMUSG00000090206,ENSCAFG00000031082,ortholog_one2one
ENSMUSG00000034456,ENSCAFG00000003843,ortholog_one2one
ENSMUSG00000054320,ENSCAFG00000020365,ortholog_one2one
ENSMUSG00000074282,ENSCAFG00000029944,ortholog_one2one
ENSMUSG00000028974,ENSCAFG00000016784,ortholog_one2one
ENSMUSG00000024038,ENSCAFG00000010508,ortholog_one2one
ENSMUSG00000036067,ENSCAFG00000019780,ortholog_one2one
ENSMUSG00000011751,ENSCAFG00000005286,ortholog_one2one
ENSMUSG00000019437,ENSCAFG00000029722,ortholog_one2one
ENSMUSG00000015837,ENSCAFG00000000360,ortholog_one2one
ENSMUSG00000020777,ENSCAFG00000004989,ortholog_one2one
ENSMUSG00000034853,ENSCAFG00000019022,ortholog_one2one
ENSMUSG00000027963,ENSCAFG00000020002,ortholog_one2one
ENSMUSG00000027901,ENSCAFG00000019764,ortholog_one2one
ENSMUSG00000026415,ENSCAFG00000011518,ortholog_one2one
ENSMUSG00000036860,ENSCAFG00000001176,ortholog_one2one
ENSMUSG00000026824,ENSCAFG00000009183,ortholog_one2one
ENSMUSG00000020461,ENSCAFG00000002819,ortholog_one2one
ENSMUSG00000051721,ENSCAFG00000003949,ortholog_one2one
ENSMUSG00000038642,ENSCAFG00000012086,ortholog_one2one
ENSMUSG00000028115,ENSCAFG00000012381,ortholog_one2one
ENSMUSG00000061535,ENSCAFG00000031380,ortholog_one2one
ENSMUSG00000092607,ENSCAFG00000012499,ortholog_one2one
ENSMUSG00000041762,ENSCAFG00000013254,ortholog_one2one
ENSMUSG00000022899,ENSCAFG00000011672,ortholog_one2one
ENSMUSG00000036256,ENSCAFG00000002330,ortholog_one2one
ENSMUSG00000032440,ENSCAFG00000005449,ortholog_one2one
ENSMUSG00000064080,ENSCAFG00000004406,ortholog_one2one
ENSMUSG00000039221,ENSCAFG00000014955,ortholog_one2one
ENSMUSG00000026011,ENSCAFG00000012876,ortholog_one2one
ENSMUSG00000022668,ENSCAFG00000010557,ortholog_one2one
ENSMUSG00000035505,ENSCAFG00000002962,ortholog_one2one
ENSMUSG00000056296,ENSCAFG00000029431,ortholog_one2one
ENSMUSG00000070780,ENSCAFG00000015898,ortholog_one2one
ENSMUSG00000043088,ENSCAFG00000005254,ortholog_one2one
ENSMUSG00000045009,ENSCAFG00000005211,ortholog_one2one
ENSMUSG00000027615,ENSCAFG00000008312,ortholog_one2one
ENSMUSG00000032547,ENSCAFG00000006715,ortholog_one2one
ENSMUSG00000053856,ENSCAFG00000032365,ortholog_one2one
ENSMUSG00000043059,ENSCAFG00000004909,ortholog_one2one
ENSMUSG00000023791,ENSCAFG00000013050,ortholog_one2one
ENSMUSG00000054690,ENSCAFG00000032716,ortholog_one2one
ENSMUSG00000036990,ENSCAFG00000007629,ortholog_one2one
ENSMUSG00000034488,ENSCAFG00000008467,ortholog_one2one
ENSMUSG00000024378,ENSCAFG00000030762,ortholog_one2one
ENSMUSG00000057098,ENSCAFG00000017318,ortholog_one2one
ENSMUSG00000018387,ENSCAFG00000000914,ortholog_one2one
ENSMUSG00000051354,ENSCAFG00000001116,ortholog_one2one
ENSMUSG00000029587,ENSCAFG00000015948,ortholog_one2one
ENSMUSG00000047843,ENSCAFG00000015362,ortholog_one2one
ENSMUSG00000040985,ENSCAFG00000014138,ortholog_one2one
ENSMUSG00000053644,ENSCAFG00000000588,ortholog_one2one
ENSMUSG00000040720,ENSCAFG00000009240,ortholog_one2one
ENSMUSG00000059049,ENSCAFG00000001537,ortholog_one2one
ENSMUSG00000028439,ENSCAFG00000001919,ortholog_one2one
ENSMUSG00000028437,ENSCAFG00000001905,ortholog_one2one
ENSMUSG00000037492,ENSCAFG00000005744,ortholog_one2one
ENSMUSG00000073077,ENSCAFG00000024088,ortholog_one2one
ENSMUSG00000045071,ENSCAFG00000003043,ortholog_one2one
ENSMUSG00000033792,ENSCAFG00000017263,ortholog_one2one
ENSMUSG00000034551,ENSCAFG00000017380,ortholog_one2one
ENSMUSG00000028454,ENSCAFG00000002000,ortholog_one2one
ENSMUSG00000035653,ENSCAFG00000013943,ortholog_one2one
ENSMUSG00000025702,ENSCAFG00000006879,ortholog_one2one
ENSMUSG00000020962,ENSCAFG00000017305,ortholog_one2one
ENSMUSG00000037747,ENSCAFG00000012396,ortholog_one2one
ENSMUSG00000021848,ENSCAFG00000015216,ortholog_one2one
ENSMUSG00000044548,ENSCAFG00000015431,ortholog_one2one
ENSMUSG00000048186,ENSCAFG00000004736,ortholog_one2one
ENSMUSG00000026815,ENSCAFG00000019877,ortholog_one2one
ENSMUSG00000030110,ENSCAFG00000007076,ortholog_one2one
ENSMUSG00000036218,ENSCAFG00000009821,ortholog_one2one
ENSMUSG00000027317,ENSCAFG00000009351,ortholog_one2one
ENSMUSG00000027206,ENSCAFG00000014850,ortholog_one2one
ENSMUSG00000020107,ENSCAFG00000014420,ortholog_one2one
ENSMUSG00000031024,ENSCAFG00000006966,ortholog_one2one
ENSMUSG00000042436,ENSCAFG00000030269,ortholog_one2one
ENSMUSG00000052889,ENSCAFG00000017622,ortholog_one2one
ENSMUSG00000039200,ENSCAFG00000018963,ortholog_one2one
ENSMUSG00000046432,ENSCAFG00000024178,ortholog_one2one
ENSMUSG00000031731,ENSCAFG00000020205,ortholog_one2one
ENSMUSG00000040195,ENSCAFG00000000159,ortholog_one2one
ENSMUSG00000025402,ENSCAFG00000000160,ortholog_one2one
ENSMUSG00000027291,ENSCAFG00000010031,ortholog_one2one
ENSMUSG00000032396,ENSCAFG00000017271,ortholog_one2one
ENSMUSG00000031667,ENSCAFG00000009500,ortholog_one2one
ENSMUSG00000022389,ENSCAFG00000001095,ortholog_one2one
ENSMUSG00000030652,ENSCAFG00000018135,ortholog_one2one
ENSMUSG00000048583,ENSCAFG00000010090,ortholog_one2one
ENSMUSG00000036180,ENSCAFG00000014267,ortholog_one2one
ENSMUSG00000074227,ENSCAFG00000005948,ortholog_one2one
ENSMUSG00000002308,ENSCAFG00000018493,ortholog_one2one
ENSMUSG00000061816,ENSCAFG00000013875,ortholog_one2one
ENSMUSG00000031883,ENSCAFG00000020399,ortholog_one2one
ENSMUSG00000046337,ENSCAFG00000002390,ortholog_one2one
ENSMUSG00000001138,ENSCAFG00000023414,ortholog_one2one
ENSMUSG00000027890,ENSCAFG00000019812,ortholog_one2one
ENSMUSG00000040943,ENSCAFG00000010876,ortholog_one2one
ENSMUSG00000030556,ENSCAFG00000010811,ortholog_one2one
ENSMUSG00000049583,ENSCAFG00000004381,ortholog_one2one
ENSMUSG00000031393,ENSCAFG00000019440,ortholog_one2one
ENSMUSG00000000131,ENSCAFG00000017356,ortholog_one2one
ENSMUSG00000027954,ENSCAFG00000017069,ortholog_one2one
ENSMUSG00000022607,ENSCAFG00000001217,ortholog_one2one
ENSMUSG00000030051,ENSCAFG00000003262,ortholog_one2one
ENSMUSG00000001891,ENSCAFG00000003137,ortholog_one2one
ENSMUSG00000049556,ENSCAFG00000018057,ortholog_one2one
ENSMUSG00000040855,ENSCAFG00000012774,ortholog_one2one
ENSMUSG00000050565,ENSCAFG00000029355,ortholog_one2one
ENSMUSG00000022636,ENSCAFG00000009721,ortholog_one2one
ENSMUSG00000049641,ENSCAFG00000000920,ortholog_one2one
ENSMUSG00000032504,ENSCAFG00000004721,ortholog_one2one
ENSMUSG00000051043,ENSCAFG00000004556,ortholog_one2one
ENSMUSG00000027652,ENSCAFG00000008947,ortholog_one2one
ENSMUSG00000064030,ENSCAFG00000000076,ortholog_one2one
ENSMUSG00000034528,ENSCAFG00000009511,ortholog_one2one
ENSMUSG00000029096,ENSCAFG00000014546,ortholog_one2one
ENSMUSG00000035585,ENSCAFG00000002675,ortholog_one2one
ENSMUSG00000062184,ENSCAFG00000018850,ortholog_one2one
ENSMUSG00000056121,ENSCAFG00000005904,ortholog_one2one
ENSMUSG00000039347,ENSCAFG00000004543,ortholog_one2one
ENSMUSG00000034321,ENSCAFG00000009068,ortholog_one2one
ENSMUSG00000040896,ENSCAFG00000013665,ortholog_one2one
ENSMUSG00000071856,ENSCAFG00000016257,ortholog_one2one
ENSMUSG00000033860,ENSCAFG00000008440,ortholog_one2one
ENSMUSG00000028001,ENSCAFG00000023178,ortholog_one2one
ENSMUSG00000039953,ENSCAFG00000019740,ortholog_one2one
ENSMUSG00000047454,ENSCAFG00000016305,ortholog_one2one
ENSMUSG00000057329,ENSCAFG00000000068,ortholog_one2one
ENSMUSG00000037876,ENSCAFG00000013081,ortholog_one2one
ENSMUSG00000031668,ENSCAFG00000007383,ortholog_one2one
ENSMUSG00000094870,ENSCAFG00000018578,ortholog_one2one
ENSMUSG00000068205,ENSCAFG00000030939,ortholog_one2one
ENSMUSG00000027035,ENSCAFG00000011826,ortholog_one2one
ENSMUSG00000061838,ENSCAFG00000006612,ortholog_one2one
ENSMUSG00000039601,ENSCAFG00000002023,ortholog_one2one
ENSMUSG00000029313,ENSCAFG00000009476,ortholog_one2one
ENSMUSG00000049184,ENSCAFG00000006442,ortholog_one2one
ENSMUSG00000030055,ENSCAFG00000024835,ortholog_one2one
ENSMUSG00000037750,ENSCAFG00000031142,ortholog_one2one
ENSMUSG00000024962,ENSCAFG00000014577,ortholog_one2one
ENSMUSG00000026107,ENSCAFG00000032750,ortholog_one2one
ENSMUSG00000021215,ENSCAFG00000005241,ortholog_one2one
ENSMUSG00000034109,ENSCAFG00000014599,ortholog_one2one
ENSMUSG00000016494,ENSCAFG00000011722,ortholog_one2one
ENSMUSG00000033943,ENSCAFG00000009662,ortholog_one2one
ENSMUSG00000029467,ENSCAFG00000008434,ortholog_one2one
ENSMUSG00000026634,ENSCAFG00000012389,ortholog_one2one
ENSMUSG00000025499,ENSCAFG00000031029,ortholog_one2one
ENSMUSG00000030970,ENSCAFG00000012775,ortholog_one2one
ENSMUSG00000040549,ENSCAFG00000009053,ortholog_one2one
ENSMUSG00000047547,ENSCAFG00000016689,ortholog_one2one
ENSMUSG00000025940,ENSCAFG00000008157,ortholog_one2one
ENSMUSG00000044627,ENSCAFG00000023381,ortholog_one2one
ENSMUSG00000068917,ENSCAFG00000016969,ortholog_one2one
ENSMUSG00000025790,ENSCAFG00000011241,ortholog_one2one
ENSMUSG00000026279,ENSCAFG00000013012,ortholog_one2one
ENSMUSG00000022577,ENSCAFG00000001292,ortholog_one2one
ENSMUSG00000029009,ENSCAFG00000016558,ortholog_one2one
ENSMUSG00000056608,ENSCAFG00000009699,ortholog_one2one
ENSMUSG00000005893,ENSCAFG00000004535,ortholog_one2one
ENSMUSG00000008845,ENSCAFG00000013968,ortholog_one2one
ENSMUSG00000017548,ENSCAFG00000018498,ortholog_one2one
ENSMUSG00000042279,ENSCAFG00000004631,ortholog_one2one
ENSMUSG00000020895,ENSCAFG00000017002,ortholog_one2one
ENSMUSG00000000305,ENSCAFG00000012436,ortholog_one2one
ENSMUSG00000019935,ENSCAFG00000006786,ortholog_one2one
ENSMUSG00000024211,ENSCAFG00000001738,ortholog_one2one
ENSMUSG00000040140,ENSCAFG00000002036,ortholog_one2one
ENSMUSG00000028896,ENSCAFG00000011757,ortholog_one2one
ENSMUSG00000055214,ENSCAFG00000015770,ortholog_one2one
ENSMUSG00000020214,ENSCAFG00000029990,ortholog_one2one
ENSMUSG00000054942,ENSCAFG00000020368,ortholog_one2one
ENSMUSG00000073609,ENSCAFG00000013152,ortholog_one2one
ENSMUSG00000020847,ENSCAFG00000019132,ortholog_one2one
ENSMUSG00000057691,ENSCAFG00000004444,ortholog_one2one
ENSMUSG00000019737,ENSCAFG00000006676,ortholog_one2one
ENSMUSG00000025375,ENSCAFG00000005705,ortholog_one2one
ENSMUSG00000022708,ENSCAFG00000010823,ortholog_one2one
ENSMUSG00000049922,ENSCAFG00000031937,ortholog_one2one
ENSMUSG00000051177,ENSCAFG00000005856,ortholog_one2one
ENSMUSG00000006356,ENSCAFG00000018438,ortholog_one2one
ENSMUSG00000033316,ENSCAFG00000006281,ortholog_one2one
ENSMUSG00000021144,ENSCAFG00000018428,ortholog_one2one
ENSMUSG00000035472,ENSCAFG00000028962,ortholog_one2one
ENSMUSG00000039145,ENSCAFG00000004784,ortholog_one2one
ENSMUSG00000019813,ENSCAFG00000003798,ortholog_one2one
ENSMUSG00000060371,ENSCAFG00000011106,ortholog_one2one
ENSMUSG00000048924,ENSCAFG00000007760,ortholog_one2one
ENSMUSG00000001120,ENSCAFG00000011907,ortholog_one2one
ENSMUSG00000041961,ENSCAFG00000011973,ortholog_one2one
ENSMUSG00000005696,ENSCAFG00000029891,ortholog_one2one
ENSMUSG00000035901,ENSCAFG00000007156,ortholog_one2one
ENSMUSG00000009739,ENSCAFG00000007790,ortholog_one2one
ENSMUSG00000045752,ENSCAFG00000031882,ortholog_one2one
ENSMUSG00000042632,ENSCAFG00000001424,ortholog_one2one
ENSMUSG00000059895,ENSCAFG00000001237,ortholog_one2one
ENSMUSG00000020454,ENSCAFG00000013163,ortholog_one2one
ENSMUSG00000071573,ENSCAFG00000030804,ortholog_one2one
ENSMUSG00000024759,ENSCAFG00000015073,ortholog_one2one
ENSMUSG00000031196,ENSCAFG00000019631,ortholog_one2one
ENSMUSG00000062154,ENSCAFG00000001517,ortholog_one2one
ENSMUSG00000033862,ENSCAFG00000019820,ortholog_one2one
ENSMUSG00000034201,ENSCAFG00000012219,ortholog_one2one
ENSMUSG00000052920,ENSCAFG00000031979,ortholog_one2one
ENSMUSG00000049107,ENSCAFG00000015278,ortholog_one2one
ENSMUSG00000025912,ENSCAFG00000007344,ortholog_one2one
ENSMUSG00000041014,ENSCAFG00000015883,ortholog_one2one
ENSMUSG00000022519,ENSCAFG00000019233,ortholog_one2one
ENSMUSG00000052013,ENSCAFG00000010480,ortholog_one2one
ENSMUSG00000061601,ENSCAFG00000006264,ortholog_one2one
ENSMUSG00000061911,ENSCAFG00000003240,ortholog_one2one
ENSMUSG00000039159,ENSCAFG00000001505,ortholog_one2one
ENSMUSG00000021236,ENSCAFG00000025238,ortholog_one2one
ENSMUSG00000032289,ENSCAFG00000017634,ortholog_one2one
ENSMUSG00000033813,ENSCAFG00000006970,ortholog_one2one
ENSMUSG00000051427,ENSCAFG00000012686,ortholog_one2one
ENSMUSG00000059493,ENSCAFG00000012783,ortholog_one2one
ENSMUSG00000075486,ENSCAFG00000029815,ortholog_one2one
ENSMUSG00000028218,ENSCAFG00000009105,ortholog_one2one
ENSMUSG00000030979,ENSCAFG00000012866,ortholog_one2one
ENSMUSG00000036805,ENSCAFG00000019437,ortholog_one2one
ENSMUSG00000044700,ENSCAFG00000019733,ortholog_one2one
ENSMUSG00000067369,ENSCAFG00000024789,ortholog_one2one
ENSMUSG00000051246,ENSCAFG00000014681,ortholog_one2one
ENSMUSG00000046056,ENSCAFG00000031912,ortholog_one2one
ENSMUSG00000042453,ENSCAFG00000025345,ortholog_one2one
ENSMUSG00000042608,ENSCAFG00000003384,ortholog_one2one
ENSMUSG00000022401,ENSCAFG00000001134,ortholog_one2one
ENSMUSG00000057054,ENSCAFG00000023165,ortholog_one2one
ENSMUSG00000029735,ENSCAFG00000025529,ortholog_one2one
ENSMUSG00000041245,ENSCAFG00000016427,ortholog_one2one
ENSMUSG00000020954,ENSCAFG00000012823,ortholog_one2one
ENSMUSG00000056692,ENSCAFG00000001229,ortholog_one2one
ENSMUSG00000060279,ENSCAFG00000003541,ortholog_one2one
ENSMUSG00000062519,ENSCAFG00000004429,ortholog_one2one
ENSMUSG00000018340,ENSCAFG00000017943,ortholog_one2one
ENSMUSG00000037437,ENSCAFG00000005841,ortholog_one2one
ENSMUSG00000061411,ENSCAFG00000007232,ortholog_one2one
ENSMUSG00000036644,ENSCAFG00000000381,ortholog_one2one
ENSMUSG00000030528,ENSCAFG00000012385,ortholog_one2one
ENSMUSG00000024236,ENSCAFG00000004006,ortholog_one2one
ENSMUSG00000033014,ENSCAFG00000009442,ortholog_one2one
ENSMUSG00000024829,ENSCAFG00000031492,ortholog_one2one
ENSMUSG00000020358,ENSCAFG00000000241,ortholog_one2one
ENSMUSG00000025723,ENSCAFG00000030848,ortholog_one2one
ENSMUSG00000000811,ENSCAFG00000003884,ortholog_one2one
ENSMUSG00000050471,ENSCAFG00000010479,ortholog_one2one
ENSMUSG00000039463,ENSCAFG00000011460,ortholog_one2one
ENSMUSG00000078570,ENSCAFG00000028619,ortholog_one2one
ENSMUSG00000039632,ENSCAFG00000017400,ortholog_one2one
ENSMUSG00000025223,ENSCAFG00000010005,ortholog_one2one
ENSMUSG00000021136,ENSCAFG00000016602,ortholog_one2one
ENSMUSG00000038780,ENSCAFG00000015133,ortholog_one2one
ENSMUSG00000040723,ENSCAFG00000015410,ortholog_one2one
ENSMUSG00000031601,ENSCAFG00000006887,ortholog_one2one
ENSMUSG00000032998,ENSCAFG00000002563,ortholog_one2one
ENSMUSG00000057378,ENSCAFG00000008056,ortholog_one2one
ENSMUSG00000030134,ENSCAFG00000007068,ortholog_one2one
ENSMUSG00000039089,ENSCAFG00000001115,ortholog_one2one
ENSMUSG00000031647,ENSCAFG00000007681,ortholog_one2one
ENSMUSG00000027589,ENSCAFG00000013261,ortholog_one2one
ENSMUSG00000028520,ENSCAFG00000030133,ortholog_one2one
ENSMUSG00000067773,ENSCAFG00000023065,ortholog_one2one
ENSMUSG00000066043,ENSCAFG00000011801,ortholog_one2one
ENSMUSG00000011096,ENSCAFG00000003475,ortholog_one2one
ENSMUSG00000069094,ENSCAFG00000007279,ortholog_one2one
ENSMUSG00000033467,ENSCAFG00000011034,ortholog_one2one
ENSMUSG00000050043,ENSCAFG00000025148,ortholog_one2one
ENSMUSG00000042788,ENSCAFG00000002055,ortholog_one2one
ENSMUSG00000022494,ENSCAFG00000018839,ortholog_one2one
ENSMUSG00000019467,ENSCAFG00000000250,ortholog_one2one
ENSMUSG00000070858,ENSCAFG00000032611,ortholog_one2one
ENSMUSG00000029500,ENSCAFG00000006123,ortholog_one2one
ENSMUSG00000042228,ENSCAFG00000007034,ortholog_one2one
ENSMUSG00000032199,ENSCAFG00000031678,ortholog_one2one
ENSMUSG00000029915,ENSCAFG00000003864,ortholog_one2one
ENSMUSG00000038393,ENSCAFG00000011405,ortholog_one2one
ENSMUSG00000030447,ENSCAFG00000009720,ortholog_one2one
ENSMUSG00000001228,ENSCAFG00000018934,ortholog_one2one
ENSMUSG00000052688,ENSCAFG00000010198,ortholog_one2one
ENSMUSG00000000562,ENSCAFG00000013692,ortholog_one2one
ENSMUSG00000028175,ENSCAFG00000020429,ortholog_one2one
ENSMUSG00000029191,ENSCAFG00000016068,ortholog_one2one
ENSMUSG00000039068,ENSCAFG00000020376,ortholog_one2one
ENSMUSG00000021007,ENSCAFG00000017354,ortholog_one2one
ENSMUSG00000044465,ENSCAFG00000006378,ortholog_one2one
ENSMUSG00000063077,ENSCAFG00000019785,ortholog_one2one
ENSMUSG00000005883,ENSCAFG00000012031,ortholog_one2one
ENSMUSG00000029174,ENSCAFG00000016208,ortholog_one2one
ENSMUSG00000058070,ENSCAFG00000017867,ortholog_one2one
ENSMUSG00000030249,ENSCAFG00000012066,ortholog_one2one
ENSMUSG00000024617,ENSCAFG00000018163,ortholog_one2one
ENSMUSG00000069565,ENSCAFG00000019528,ortholog_one2one
ENSMUSG00000026207,ENSCAFG00000015503,ortholog_one2one
ENSMUSG00000000605,ENSCAFG00000011537,ortholog_one2one
ENSMUSG00000025423,ENSCAFG00000017599,ortholog_one2one
ENSMUSG00000022469,ENSCAFG00000009181,ortholog_one2one
ENSMUSG00000036712,ENSCAFG00000009802,ortholog_one2one
ENSMUSG00000029165,ENSCAFG00000004537,ortholog_one2one
ENSMUSG00000028700,ENSCAFG00000004294,ortholog_one2one
ENSMUSG00000028423,ENSCAFG00000001848,ortholog_one2one
ENSMUSG00000038344,ENSCAFG00000012620,ortholog_one2one
ENSMUSG00000032754,ENSCAFG00000009061,ortholog_one2one
ENSMUSG00000031389,ENSCAFG00000019408,ortholog_one2one
ENSMUSG00000037098,ENSCAFG00000019670,ortholog_one2one
ENSMUSG00000036435,ENSCAFG00000002175,ortholog_one2one
ENSMUSG00000004947,ENSCAFG00000013614,ortholog_one2one
ENSMUSG00000035293,ENSCAFG00000012582,ortholog_one2one
ENSMUSG00000042524,ENSCAFG00000001371,ortholog_one2one
ENSMUSG00000021071,ENSCAFG00000014603,ortholog_one2one
ENSMUSG00000017652,ENSCAFG00000009994,ortholog_one2one
ENSMUSG00000027457,ENSCAFG00000006822,ortholog_one2one
ENSMUSG00000031256,ENSCAFG00000017551,ortholog_one2one
ENSMUSG00000031388,ENSCAFG00000019415,ortholog_one2one
ENSMUSG00000033249,ENSCAFG00000020379,ortholog_one2one
ENSMUSG00000031959,ENSCAFG00000020099,ortholog_one2one
ENSMUSG00000025813,ENSCAFG00000013174,ortholog_one2one
ENSMUSG00000029826,ENSCAFG00000004102,ortholog_one2one
ENSMUSG00000029131,ENSCAFG00000005174,ortholog_one2one
ENSMUSG00000058740,ENSCAFG00000019737,ortholog_one2one
ENSMUSG00000020111,ENSCAFG00000014489,ortholog_one2one
ENSMUSG00000039652,ENSCAFG00000007423,ortholog_one2one
ENSMUSG00000017132,ENSCAFG00000005506,ortholog_one2one
ENSMUSG00000008855,ENSCAFG00000014334,ortholog_one2one
ENSMUSG00000029255,ENSCAFG00000002785,ortholog_one2one
ENSMUSG00000037940,ENSCAFG00000003624,ortholog_one2one
ENSMUSG00000005089,ENSCAFG00000006881,ortholog_one2one
ENSMUSG00000039994,ENSCAFG00000000124,ortholog_one2one
ENSMUSG00000028252,ENSCAFG00000003525,ortholog_one2one
ENSMUSG00000024501,ENSCAFG00000006607,ortholog_one2one
ENSMUSG00000034675,ENSCAFG00000016357,ortholog_one2one
ENSMUSG00000079056,ENSCAFG00000006920,ortholog_one2one
ENSMUSG00000041966,ENSCAFG00000012660,ortholog_one2one
ENSMUSG00000026866,ENSCAFG00000005466,ortholog_one2one
ENSMUSG00000071337,ENSCAFG00000003341,ortholog_one2one
ENSMUSG00000026586,ENSCAFG00000015002,ortholog_one2one
ENSMUSG00000026594,ENSCAFG00000013981,ortholog_one2one
ENSMUSG00000028049,ENSCAFG00000014143,ortholog_one2one
ENSMUSG00000001419,ENSCAFG00000016806,ortholog_one2one
ENSMUSG00000058388,ENSCAFG00000009197,ortholog_one2one
ENSMUSG00000057554,ENSCAFG00000010961,ortholog_one2one
ENSMUSG00000025958,ENSCAFG00000013510,ortholog_one2one
ENSMUSG00000028524,ENSCAFG00000018570,ortholog_one2one
ENSMUSG00000049659,ENSCAFG00000003175,ortholog_one2one
ENSMUSG00000059456,ENSCAFG00000008670,ortholog_one2one
ENSMUSG00000056260,ENSCAFG00000019770,ortholog_one2one
ENSMUSG00000037685,ENSCAFG00000001816,ortholog_one2one
ENSMUSG00000032842,ENSCAFG00000001853,ortholog_one2one
ENSMUSG00000025774,ENSCAFG00000028592,ortholog_one2one
ENSMUSG00000048772,ENSCAFG00000004791,ortholog_one2one
ENSMUSG00000031390,ENSCAFG00000019402,ortholog_one2one
ENSMUSG00000048251,ENSCAFG00000017809,ortholog_one2one
ENSMUSG00000019178,ENSCAFG00000013496,ortholog_one2one
ENSMUSG00000033029,ENSCAFG00000001439,ortholog_one2one
ENSMUSG00000020828,ENSCAFG00000015843,ortholog_one2one
ENSMUSG00000006362,ENSCAFG00000019852,ortholog_one2one
ENSMUSG00000061778,ENSCAFG00000011879,ortholog_one2one
ENSMUSG00000060791,ENSCAFG00000028607,ortholog_one2one
ENSMUSG00000004099,ENSCAFG00000017892,ortholog_one2one
ENSMUSG00000024456,ENSCAFG00000006149,ortholog_one2one
ENSMUSG00000034353,ENSCAFG00000023774,ortholog_one2one
ENSMUSG00000024905,ENSCAFG00000010766,ortholog_one2one
ENSMUSG00000053368,ENSCAFG00000006501,ortholog_one2one
