sp1_gene_ID,sp2_gene_ID,homology_type
ENSG00000155792,ENSMUSG00000022419,ortholog_one2one
ENSG00000155886,ENSMUSG00000037996,ortholog_one2one
ENSG00000156239,ENSMUSG00000044442,ortholog_one2one
ENSG00000156531,ENSMUSG00000025626,ortholog_one2one
ENSG00000156675,ENSMUSG00000031488,ortholog_one2one
ENSG00000156931,ENSMUSG00000033653,ortholog_one2one
ENSG00000156990,ENSMUSG00000051169,ortholog_one2one
ENSG00000157036,ENSMUSG00000042787,ortholog_one2one
ENSG00000157077,ENSMUSG00000034557,ortholog_one2one
ENSG00000157152,ENSMUSG00000009394,ortholog_one2one
ENSG00000157404,ENSMUSG00000005672,ortholog_one2one
ENSG00000157600,ENSMUSG00000047045,ortholog_one2one
ENSG00000157680,ENSMUSG00000038665,ortholog_one2one
ENSG00000158092,ENSMUSG00000032475,ortholog_one2one
ENSG00000158163,ENSMUSG00000037784,ortholog_one2one
ENSG00000159352,ENSMUSG00000005625,ortholog_one2one
ENSG00000159648,ENSMUSG00000090206,ortholog_one2one
ENSG00000159650,ENSMUSG00000034456,ortholog_one2one
ENSG00000159708,ENSMUSG00000054320,ortholog_one2one
ENSG00000159915,ENSMUSG00000074282,ortholog_one2one
ENSG00000160049,ENSMUSG00000028974,ortholog_one2one
ENSG00000160194,ENSMUSG00000024038,ortholog_one2one
ENSG00000160326,ENSMUSG00000036067,ortholog_one2one
ENSG00000160460,ENSMUSG00000011751,ortholog_one2one
ENSG00000160606,ENSMUSG00000019437,ortholog_one2one
ENSG00000161011,ENSMUSG00000015837,ortholog_one2one
ENSG00000161533,ENSMUSG00000020777,ortholog_one2one
ENSG00000162390,ENSMUSG00000034853,ortholog_one2one
ENSG00000162694,ENSMUSG00000027963,ortholog_one2one
ENSG00000162777,ENSMUSG00000027901,ortholog_one2one
ENSG00000162897,ENSMUSG00000026415,ortholog_one2one
ENSG00000162910,ENSMUSG00000036860,ortholog_one2one
ENSG00000162989,ENSMUSG00000026824,ortholog_one2one
ENSG00000162994,ENSMUSG00000020461,ortholog_one2one
ENSG00000163026,ENSMUSG00000051721,ortholog_one2one
ENSG00000163131,ENSMUSG00000038642,ortholog_one2one
ENSG00000163141,ENSMUSG00000028115,ortholog_one2one
ENSG00000163145,ENSMUSG00000061535,ortholog_one2one
ENSG00000163156,ENSMUSG00000092607,ortholog_one2one
ENSG00000163328,ENSMUSG00000041762,ortholog_one2one
ENSG00000163406,ENSMUSG00000022899,ortholog_one2one
ENSG00000163453,ENSMUSG00000036256,ortholog_one2one
ENSG00000163513,ENSMUSG00000032440,ortholog_one2one
ENSG00000163520,ENSMUSG00000064080,ortholog_one2one
ENSG00000163584,ENSMUSG00000039221,ortholog_one2one
ENSG00000163599,ENSMUSG00000026011,ortholog_one2one
ENSG00000163607,ENSMUSG00000022668,ortholog_one2one
ENSG00000163626,ENSMUSG00000035505,ortholog_one2one
ENSG00000163630,ENSMUSG00000056296,ortholog_one2one
ENSG00000163694,ENSMUSG00000070780,ortholog_one2one
ENSG00000163701,ENSMUSG00000043088,ortholog_one2one
ENSG00000163704,ENSMUSG00000045009,ortholog_one2one
ENSG00000163755,ENSMUSG00000027615,ortholog_one2one
ENSG00000163785,ENSMUSG00000032547,ortholog_one2one
ENSG00000163793,ENSMUSG00000053856,ortholog_one2one
ENSG00000163795,ENSMUSG00000043059,ortholog_one2one
ENSG00000163964,ENSMUSG00000023791,ortholog_one2one
ENSG00000164035,ENSMUSG00000054690,ortholog_one2one
ENSG00000164164,ENSMUSG00000036990,ortholog_one2one
ENSG00000164176,ENSMUSG00000034488,ortholog_one2one
ENSG00000164211,ENSMUSG00000024378,ortholog_one2one
ENSG00000164330,ENSMUSG00000057098,ortholog_one2one
ENSG00000164403,ENSMUSG00000018387,ortholog_one2one
ENSG00000164483,ENSMUSG00000051354,ortholog_one2one
ENSG00000164631,ENSMUSG00000029587,ortholog_one2one
ENSG00000164713,ENSMUSG00000047843,ortholog_one2one
ENSG00000164744,ENSMUSG00000040985,ortholog_one2one
ENSG00000164904,ENSMUSG00000053644,ortholog_one2one
ENSG00000164944,ENSMUSG00000040720,ortholog_one2one
ENSG00000164946,ENSMUSG00000059049,ortholog_one2one
ENSG00000164970,ENSMUSG00000028439,ortholog_one2one
ENSG00000165006,ENSMUSG00000028437,ortholog_one2one
ENSG00000165061,ENSMUSG00000037492,ortholog_one2one
ENSG00000165164,ENSMUSG00000073077,ortholog_one2one
ENSG00000165185,ENSMUSG00000045071,ortholog_one2one
ENSG00000165240,ENSMUSG00000033792,ortholog_one2one
ENSG00000165259,ENSMUSG00000034551,ortholog_one2one
ENSG00000165282,ENSMUSG00000028454,ortholog_one2one
ENSG00000165379,ENSMUSG00000035653,ortholog_one2one
ENSG00000165406,ENSMUSG00000025702,ortholog_one2one
ENSG00000165417,ENSMUSG00000020962,ortholog_one2one
ENSG00000165443,ENSMUSG00000037747,ortholog_one2one
ENSG00000165588,ENSMUSG00000021848,ortholog_one2one
ENSG00000165617,ENSMUSG00000044548,ortholog_one2one
ENSG00000165626,ENSMUSG00000048186,ortholog_one2one
ENSG00000165702,ENSMUSG00000026815,ortholog_one2one
ENSG00000165731,ENSMUSG00000030110,ortholog_one2one
ENSG00000165966,ENSMUSG00000036218,ortholog_one2one
ENSG00000166143,ENSMUSG00000027317,ortholog_one2one
ENSG00000166200,ENSMUSG00000027206,ortholog_one2one
ENSG00000166295,ENSMUSG00000020107,ortholog_one2one
ENSG00000166444,ENSMUSG00000031024,ortholog_one2one
ENSG00000166482,ENSMUSG00000042436,ortholog_one2one
ENSG00000166501,ENSMUSG00000052889,ortholog_one2one
ENSG00000166669,ENSMUSG00000039200,ortholog_one2one
ENSG00000166681,ENSMUSG00000046432,ortholog_one2one
ENSG00000166747,ENSMUSG00000031731,ortholog_one2one
ENSG00000166881,ENSMUSG00000040195,ortholog_one2one
ENSG00000166886,ENSMUSG00000025402,ortholog_one2one
ENSG00000166887,ENSMUSG00000027291,ortholog_one2one
ENSG00000166938,ENSMUSG00000032396,ortholog_one2one
ENSG00000166971,ENSMUSG00000031667,ortholog_one2one
ENSG00000167074,ENSMUSG00000022389,ortholog_one2one
ENSG00000167186,ENSMUSG00000030652,ortholog_one2one
ENSG00000167244,ENSMUSG00000048583,ortholog_one2one
ENSG00000167491,ENSMUSG00000036180,ortholog_one2one
ENSG00000167642,ENSMUSG00000074227,ortholog_one2one
ENSG00000167775,ENSMUSG00000002308,ortholog_one2one
ENSG00000168530,ENSMUSG00000061816,ortholog_one2one
ENSG00000168748,ENSMUSG00000031883,ortholog_one2one
ENSG00000168754,ENSMUSG00000046337,ortholog_one2one
ENSG00000168763,ENSMUSG00000001138,ortholog_one2one
ENSG00000168765,ENSMUSG00000027890,ortholog_one2one
ENSG00000168769,ENSMUSG00000040943,ortholog_one2one
ENSG00000168904,ENSMUSG00000030556,ortholog_one2one
ENSG00000168959,ENSMUSG00000049583,ortholog_one2one
ENSG00000169057,ENSMUSG00000031393,ortholog_one2one
ENSG00000169180,ENSMUSG00000000131,ortholog_one2one
ENSG00000169242,ENSMUSG00000027954,ortholog_one2one
ENSG00000169398,ENSMUSG00000022607,ortholog_one2one
ENSG00000169621,ENSMUSG00000030051,ortholog_one2one
ENSG00000169764,ENSMUSG00000001891,ortholog_one2one
ENSG00000169783,ENSMUSG00000049556,ortholog_one2one
ENSG00000169891,ENSMUSG00000040855,ortholog_one2one
ENSG00000169905,ENSMUSG00000050565,ortholog_one2one
ENSG00000170017,ENSMUSG00000022636,ortholog_one2one
ENSG00000170162,ENSMUSG00000049641,ortholog_one2one
ENSG00000170248,ENSMUSG00000032504,ortholog_one2one
ENSG00000170412,ENSMUSG00000051043,ortholog_one2one
ENSG00000170471,ENSMUSG00000027652,ortholog_one2one
ENSG00000170473,ENSMUSG00000064030,ortholog_one2one
ENSG00000170509,ENSMUSG00000034528,ortholog_one2one
ENSG00000170801,ENSMUSG00000029096,ortholog_one2one
ENSG00000170892,ENSMUSG00000035585,ortholog_one2one
ENSG00000171004,ENSMUSG00000062184,ortholog_one2one
ENSG00000171055,ENSMUSG00000056121,ortholog_one2one
ENSG00000171130,ENSMUSG00000039347,ortholog_one2one
ENSG00000171311,ENSMUSG00000034321,ortholog_one2one
ENSG00000171385,ENSMUSG00000040896,ortholog_one2one
ENSG00000171444,ENSMUSG00000071856,ortholog_one2one
ENSG00000171557,ENSMUSG00000033860,ortholog_one2one
ENSG00000171560,ENSMUSG00000028001,ortholog_one2one
ENSG00000171603,ENSMUSG00000039953,ortholog_one2one
ENSG00000171723,ENSMUSG00000047454,ortholog_one2one
ENSG00000171791,ENSMUSG00000057329,ortholog_one2one
ENSG00000171988,ENSMUSG00000037876,ortholog_one2one
ENSG00000172071,ENSMUSG00000031668,ortholog_one2one
ENSG00000172262,ENSMUSG00000094870,ortholog_one2one
ENSG00000172264,ENSMUSG00000068205,ortholog_one2one
ENSG00000172292,ENSMUSG00000027035,ortholog_one2one
ENSG00000172340,ENSMUSG00000061838,ortholog_one2one
ENSG00000172348,ENSMUSG00000039601,ortholog_one2one
ENSG00000172493,ENSMUSG00000029313,ortholog_one2one
ENSG00000172733,ENSMUSG00000049184,ortholog_one2one
ENSG00000172780,ENSMUSG00000030055,ortholog_one2one
ENSG00000173065,ENSMUSG00000037750,ortholog_one2one
ENSG00000173511,ENSMUSG00000024962,ortholog_one2one
ENSG00000173559,ENSMUSG00000026107,ortholog_one2one
ENSG00000173848,ENSMUSG00000021215,ortholog_one2one
ENSG00000173905,ENSMUSG00000034109,ortholog_one2one
ENSG00000174059,ENSMUSG00000016494,ortholog_one2one
ENSG00000174197,ENSMUSG00000033943,ortholog_one2one
ENSG00000174437,ENSMUSG00000029467,ortholog_one2one
ENSG00000174606,ENSMUSG00000026634,ortholog_one2one
ENSG00000174775,ENSMUSG00000025499,ortholog_one2one
ENSG00000175029,ENSMUSG00000030970,ortholog_one2one
ENSG00000175216,ENSMUSG00000040549,ortholog_one2one
ENSG00000175416,ENSMUSG00000047547,ortholog_one2one
ENSG00000175606,ENSMUSG00000025940,ortholog_one2one
ENSG00000175854,ENSMUSG00000044627,ortholog_one2one
ENSG00000176444,ENSMUSG00000068917,ortholog_one2one
ENSG00000176463,ENSMUSG00000025790,ortholog_one2one
ENSG00000176946,ENSMUSG00000026279,ortholog_one2one
ENSG00000176956,ENSMUSG00000022577,ortholog_one2one
ENSG00000177000,ENSMUSG00000029009,ortholog_one2one
ENSG00000177200,ENSMUSG00000056608,ortholog_one2one
ENSG00000177463,ENSMUSG00000005893,ortholog_one2one
ENSG00000177575,ENSMUSG00000008845,ortholog_one2one
ENSG00000178691,ENSMUSG00000017548,ortholog_one2one
ENSG00000178804,ENSMUSG00000042279,ortholog_one2one
ENSG00000179029,ENSMUSG00000020895,ortholog_one2one
ENSG00000179242,ENSMUSG00000000305,ortholog_one2one
ENSG00000179520,ENSMUSG00000019935,ortholog_one2one
ENSG00000179603,ENSMUSG00000024211,ortholog_one2one
ENSG00000180113,ENSMUSG00000040140,ortholog_one2one
ENSG00000180198,ENSMUSG00000028896,ortholog_one2one
ENSG00000180287,ENSMUSG00000055214,ortholog_one2one
ENSG00000180481,ENSMUSG00000020214,ortholog_one2one
ENSG00000180488,ENSMUSG00000054942,ortholog_one2one
ENSG00000180902,ENSMUSG00000073609,ortholog_one2one
ENSG00000181031,ENSMUSG00000020847,ortholog_one2one
ENSG00000181220,ENSMUSG00000057691,ortholog_one2one
ENSG00000181392,ENSMUSG00000019737,ortholog_one2one
ENSG00000181409,ENSMUSG00000025375,ortholog_one2one
ENSG00000181722,ENSMUSG00000022708,ortholog_one2one
ENSG00000181830,ENSMUSG00000049922,ortholog_one2one
ENSG00000182621,ENSMUSG00000051177,ortholog_one2one
ENSG00000182809,ENSMUSG00000006356,ortholog_one2one
ENSG00000182870,ENSMUSG00000033316,ortholog_one2one
ENSG00000182979,ENSMUSG00000021144,ortholog_one2one
ENSG00000183032,ENSMUSG00000035472,ortholog_one2one
ENSG00000183049,ENSMUSG00000039145,ortholog_one2one
ENSG00000183137,ENSMUSG00000019813,ortholog_one2one
ENSG00000183166,ENSMUSG00000060371,ortholog_one2one
ENSG00000183323,ENSMUSG00000048924,ortholog_one2one
ENSG00000183570,ENSMUSG00000001120,ortholog_one2one
ENSG00000183579,ENSMUSG00000041961,ortholog_one2one
ENSG00000183918,ENSMUSG00000005696,ortholog_one2one
ENSG00000184014,ENSMUSG00000035901,ortholog_one2one
ENSG00000184271,ENSMUSG00000009739,ortholog_one2one
ENSG00000184281,ENSMUSG00000045752,ortholog_one2one
ENSG00000184381,ENSMUSG00000042632,ortholog_one2one
ENSG00000184489,ENSMUSG00000059895,ortholog_one2one
ENSG00000184708,ENSMUSG00000020454,ortholog_one2one
ENSG00000184719,ENSMUSG00000071573,ortholog_one2one
ENSG00000184743,ENSMUSG00000024759,ortholog_one2one
ENSG00000185010,ENSMUSG00000031196,ortholog_one2one
ENSG00000185264,ENSMUSG00000062154,ortholog_one2one
ENSG00000185324,ENSMUSG00000033862,ortholog_one2one
ENSG00000185340,ENSMUSG00000034201,ortholog_one2one
ENSG00000185532,ENSMUSG00000052920,ortholog_one2one
ENSG00000185652,ENSMUSG00000049107,ortholog_one2one
ENSG00000185697,ENSMUSG00000025912,ortholog_one2one
ENSG00000185737,ENSMUSG00000041014,ortholog_one2one
ENSG00000185739,ENSMUSG00000022519,ortholog_one2one
ENSG00000186265,ENSMUSG00000052013,ortholog_one2one
ENSG00000186472,ENSMUSG00000061601,ortholog_one2one
ENSG00000186487,ENSMUSG00000061911,ortholog_one2one
ENSG00000186591,ENSMUSG00000039159,ortholog_one2one
ENSG00000187097,ENSMUSG00000021236,ortholog_one2one
ENSG00000187720,ENSMUSG00000032289,ortholog_one2one
ENSG00000187735,ENSMUSG00000033813,ortholog_one2one
ENSG00000187860,ENSMUSG00000051427,ortholog_one2one
ENSG00000188158,ENSMUSG00000059493,ortholog_one2one
ENSG00000188243,ENSMUSG00000075486,ortholog_one2one
ENSG00000188343,ENSMUSG00000028218,ortholog_one2one
ENSG00000188690,ENSMUSG00000030979,ortholog_one2one
ENSG00000188747,ENSMUSG00000036805,ortholog_one2one
ENSG00000188807,ENSMUSG00000044700,ortholog_one2one
ENSG00000188917,ENSMUSG00000067369,ortholog_one2one
ENSG00000188981,ENSMUSG00000051246,ortholog_one2one
ENSG00000189001,ENSMUSG00000046056,ortholog_one2one
ENSG00000189056,ENSMUSG00000042453,ortholog_one2one
ENSG00000196182,ENSMUSG00000042608,ortholog_one2one
ENSG00000196236,ENSMUSG00000022401,ortholog_one2one
ENSG00000196388,ENSMUSG00000057054,ortholog_one2one
ENSG00000196511,ENSMUSG00000029735,ortholog_one2one
ENSG00000196632,ENSMUSG00000041245,ortholog_one2one
ENSG00000196792,ENSMUSG00000020954,ortholog_one2one
ENSG00000196821,ENSMUSG00000056692,ortholog_one2one
ENSG00000196961,ENSMUSG00000060279,ortholog_one2one
ENSG00000197024,ENSMUSG00000062519,ortholog_one2one
ENSG00000197043,ENSMUSG00000018340,ortholog_one2one
ENSG00000197140,ENSMUSG00000037437,ortholog_one2one
ENSG00000197183,ENSMUSG00000061411,ortholog_one2one
ENSG00000197226,ENSMUSG00000036644,ortholog_one2one
ENSG00000197299,ENSMUSG00000030528,ortholog_one2one
ENSG00000197321,ENSMUSG00000024236,ortholog_one2one
ENSG00000197323,ENSMUSG00000033014,ortholog_one2one
ENSG00000197345,ENSMUSG00000024829,ortholog_one2one
ENSG00000197451,ENSMUSG00000020358,ortholog_one2one
ENSG00000197696,ENSMUSG00000025723,ortholog_one2one
ENSG00000197763,ENSMUSG00000000811,ortholog_one2one
ENSG00000197798,ENSMUSG00000050471,ortholog_one2one
ENSG00000197818,ENSMUSG00000039463,ortholog_one2one
ENSG00000197982,ENSMUSG00000078570,ortholog_one2one
ENSG00000198003,ENSMUSG00000039632,ortholog_one2one
ENSG00000198728,ENSMUSG00000025223,ortholog_one2one
ENSG00000198732,ENSMUSG00000021136,ortholog_one2one
ENSG00000198742,ENSMUSG00000038780,ortholog_one2one
ENSG00000198771,ENSMUSG00000040723,ortholog_one2one
ENSG00000198791,ENSMUSG00000031601,ortholog_one2one
ENSG00000198815,ENSMUSG00000032998,ortholog_one2one
ENSG00000198838,ENSMUSG00000057378,ortholog_one2one
ENSG00000198915,ENSMUSG00000030134,ortholog_one2one
ENSG00000198945,ENSMUSG00000039089,ortholog_one2one
ENSG00000198948,ENSMUSG00000031647,ortholog_one2one
ENSG00000203880,ENSMUSG00000027589,ortholog_one2one
ENSG00000203963,ENSMUSG00000028520,ortholog_one2one
ENSG00000203970,ENSMUSG00000067773,ortholog_one2one
ENSG00000204138,ENSMUSG00000066043,ortholog_one2one
ENSG00000204673,ENSMUSG00000011096,ortholog_one2one
ENSG00000205268,ENSMUSG00000069094,ortholog_one2one
ENSG00000205755,ENSMUSG00000033467,ortholog_one2one
ENSG00000213593,ENSMUSG00000050043,ortholog_one2one
ENSG00000215187,ENSMUSG00000042788,ortholog_one2one
ENSG00000237515,ENSMUSG00000022494,ortholog_one2one
ENSG00000240771,ENSMUSG00000019467,ortholog_one2one
ENSG00000243449,ENSMUSG00000070858,ortholog_one2one
ENSG00000247077,ENSMUSG00000029500,ortholog_one2one
ENSG00000254087,ENSMUSG00000042228,ortholog_one2one
ENSG00000255529,ENSMUSG00000032199,ortholog_one2one
ENSG00000258227,ENSMUSG00000029915,ortholog_one2one
ENSG00000265972,ENSMUSG00000038393,ortholog_one2one
ENSG00000273749,ENSMUSG00000030447,ortholog_one2one
ENSG00000276043,ENSMUSG00000001228,ortholog_one2one
ENSG00000276600,ENSMUSG00000052688,ortholog_one2one
ENSG00000282608,ENSMUSG00000000562,ortholog_one2one
ENSG00000024526,ENSMUSG00000028175,ortholog_one2one
ENSG00000035928,ENSMUSG00000029191,ortholog_one2one
ENSG00000036549,ENSMUSG00000039068,ortholog_one2one
ENSG00000042317,ENSMUSG00000021007,ortholog_one2one
ENSG00000051009,ENSMUSG00000044465,ortholog_one2one
ENSG00000054523,ENSMUSG00000063077,ortholog_one2one
ENSG00000054796,ENSMUSG00000005883,ortholog_one2one
ENSG00000065882,ENSMUSG00000029174,ortholog_one2one
ENSG00000066629,ENSMUSG00000058070,ortholog_one2one
ENSG00000069431,ENSMUSG00000030249,ortholog_one2one
ENSG00000070808,ENSMUSG00000024617,ortholog_one2one
ENSG00000071626,ENSMUSG00000069565,ortholog_one2one
ENSG00000072195,ENSMUSG00000026207,ortholog_one2one
ENSG00000073464,ENSMUSG00000000605,ortholog_one2one
ENSG00000078043,ENSMUSG00000025423,ortholog_one2one
ENSG00000079337,ENSMUSG00000022469,ortholog_one2one
ENSG00000083799,ENSMUSG00000036712,ortholog_one2one
ENSG00000084693,ENSMUSG00000029165,ortholog_one2one
ENSG00000085998,ENSMUSG00000028700,ortholog_one2one
ENSG00000086102,ENSMUSG00000028423,ortholog_one2one
ENSG00000086712,ENSMUSG00000038344,ortholog_one2one
ENSG00000089060,ENSMUSG00000032754,ortholog_one2one
ENSG00000089820,ENSMUSG00000031389,ortholog_one2one
ENSG00000090565,ENSMUSG00000037098,ortholog_one2one
ENSG00000090989,ENSMUSG00000036435,ortholog_one2one
ENSG00000091073,ENSMUSG00000004947,ortholog_one2one
ENSG00000092140,ENSMUSG00000035293,ortholog_one2one
ENSG00000100242,ENSMUSG00000042524,ortholog_one2one
ENSG00000100505,ENSMUSG00000021071,ortholog_one2one
ENSG00000101017,ENSMUSG00000017652,ortholog_one2one
ENSG00000101298,ENSMUSG00000027457,ortholog_one2one
ENSG00000101811,ENSMUSG00000031256,ortholog_one2one
ENSG00000102030,ENSMUSG00000031388,ortholog_one2one
ENSG00000102878,ENSMUSG00000033249,ortholog_one2one
ENSG00000103091,ENSMUSG00000031959,ortholog_one2one
ENSG00000103942,ENSMUSG00000025813,ortholog_one2one
ENSG00000105939,ENSMUSG00000029826,ortholog_one2one
ENSG00000105993,ENSMUSG00000029131,ortholog_one2one
ENSG00000107147,ENSMUSG00000058740,ortholog_one2one
ENSG00000107745,ENSMUSG00000020111,ortholog_one2one
ENSG00000107864,ENSMUSG00000039652,ortholog_one2one
ENSG00000108669,ENSMUSG00000017132,ortholog_one2one
ENSG00000108840,ENSMUSG00000008855,ortholog_one2one
ENSG00000109163,ENSMUSG00000029255,ortholog_one2one
ENSG00000109452,ENSMUSG00000037940,ortholog_one2one
ENSG00000110436,ENSMUSG00000005089,ortholog_one2one
ENSG00000111602,ENSMUSG00000039994,ortholog_one2one
ENSG00000112237,ENSMUSG00000028252,ortholog_one2one
ENSG00000113657,ENSMUSG00000024501,ortholog_one2one
ENSG00000113758,ENSMUSG00000034675,ortholog_one2one
ENSG00000115041,ENSMUSG00000079056,ortholog_one2one
ENSG00000115827,ENSMUSG00000041966,ortholog_one2one
ENSG00000115919,ENSMUSG00000026866,ortholog_one2one
ENSG00000116001,ENSMUSG00000071337,ortholog_one2one
ENSG00000116132,ENSMUSG00000026586,ortholog_one2one
ENSG00000116191,ENSMUSG00000026594,ortholog_one2one
ENSG00000116521,ENSMUSG00000028049,ortholog_one2one
ENSG00000116604,ENSMUSG00000001419,ortholog_one2one
ENSG00000116793,ENSMUSG00000058388,ortholog_one2one
ENSG00000116977,ENSMUSG00000057554,ortholog_one2one
ENSG00000118260,ENSMUSG00000025958,ortholog_one2one
ENSG00000118473,ENSMUSG00000028524,ortholog_one2one
ENSG00000119844,ENSMUSG00000049659,ortholog_one2one
ENSG00000120899,ENSMUSG00000059456,ortholog_one2one
ENSG00000121931,ENSMUSG00000056260,ortholog_one2one
ENSG00000124406,ENSMUSG00000037685,ortholog_one2one
ENSG00000124574,ENSMUSG00000032842,ortholog_one2one
ENSG00000124812,ENSMUSG00000025774,ortholog_one2one
ENSG00000126106,ENSMUSG00000048772,ortholog_one2one
ENSG00000126895,ENSMUSG00000031390,ortholog_one2one
ENSG00000127152,ENSMUSG00000048251,ortholog_one2one
ENSG00000127952,ENSMUSG00000019178,ortholog_one2one
ENSG00000128346,ENSMUSG00000033029,ortholog_one2one
ENSG00000129219,ENSMUSG00000020828,ortholog_one2one
ENSG00000129993,ENSMUSG00000006362,ortholog_one2one
ENSG00000130150,ENSMUSG00000061778,ortholog_one2one
ENSG00000130755,ENSMUSG00000060791,ortholog_one2one
ENSG00000130816,ENSMUSG00000004099,ortholog_one2one
ENSG00000131504,ENSMUSG00000024456,ortholog_one2one
ENSG00000132329,ENSMUSG00000034353,ortholog_one2one
ENSG00000132749,ENSMUSG00000024905,ortholog_one2one
ENSG00000133105,ENSMUSG00000053368,ortholog_one2one
ENSG00000133619,ENSMUSG00000042810,ortholog_one2one
ENSG00000133895,ENSMUSG00000024947,ortholog_one2one
ENSG00000134873,ENSMUSG00000022132,ortholog_one2one
ENSG00000135124,ENSMUSG00000029470,ortholog_one2one
ENSG00000135248,ENSMUSG00000039742,ortholog_one2one
ENSG00000135333,ENSMUSG00000028289,ortholog_one2one
ENSG00000135363,ENSMUSG00000032698,ortholog_one2one
ENSG00000135924,ENSMUSG00000026203,ortholog_one2one
ENSG00000135931,ENSMUSG00000062590,ortholog_one2one
ENSG00000136114,ENSMUSG00000031480,ortholog_one2one
ENSG00000136560,ENSMUSG00000064289,ortholog_one2one
ENSG00000143337,ENSMUSG00000026466,ortholog_one2one
ENSG00000143355,ENSMUSG00000019230,ortholog_one2one
ENSG00000143776,ENSMUSG00000026490,ortholog_one2one
ENSG00000143924,ENSMUSG00000032624,ortholog_one2one
ENSG00000146414,ENSMUSG00000090112,ortholog_one2one
ENSG00000146842,ENSMUSG00000029782,ortholog_one2one
ENSG00000147164,ENSMUSG00000046032,ortholog_one2one
ENSG00000147548,ENSMUSG00000054823,ortholog_one2one
ENSG00000147852,ENSMUSG00000024924,ortholog_one2one
ENSG00000150722,ENSMUSG00000034683,ortholog_one2one
ENSG00000151693,ENSMUSG00000052632,ortholog_one2one
ENSG00000151923,ENSMUSG00000030846,ortholog_one2one
ENSG00000152465,ENSMUSG00000026643,ortholog_one2one
ENSG00000156011,ENSMUSG00000030465,ortholog_one2one
ENSG00000158169,ENSMUSG00000021461,ortholog_one2one
ENSG00000158545,ENSMUSG00000017478,ortholog_one2one
ENSG00000159692,ENSMUSG00000037373,ortholog_one2one
ENSG00000159784,ENSMUSG00000029861,ortholog_one2one
ENSG00000160124,ENSMUSG00000075229,ortholog_one2one
ENSG00000160710,ENSMUSG00000027951,ortholog_one2one
ENSG00000160785,ENSMUSG00000050144,ortholog_one2one
ENSG00000161791,ENSMUSG00000023008,ortholog_one2one
ENSG00000162231,ENSMUSG00000010097,ortholog_one2one
ENSG00000164172,ENSMUSG00000015536,ortholog_one2one
ENSG00000164674,ENSMUSG00000041831,ortholog_one2one
ENSG00000164951,ENSMUSG00000049225,ortholog_one2one
ENSG00000165675,ENSMUSG00000031109,ortholog_one2one
ENSG00000165682,ENSMUSG00000030159,ortholog_one2one
ENSG00000165699,ENSMUSG00000026812,ortholog_one2one
ENSG00000165905,ENSMUSG00000040434,ortholog_one2one
ENSG00000166272,ENSMUSG00000047731,ortholog_one2one
ENSG00000166317,ENSMUSG00000039376,ortholog_one2one
ENSG00000166407,ENSMUSG00000036111,ortholog_one2one
ENSG00000166484,ENSMUSG00000001034,ortholog_one2one
ENSG00000166900,ENSMUSG00000041488,ortholog_one2one
ENSG00000166927,ENSMUSG00000024672,ortholog_one2one
ENSG00000166979,ENSMUSG00000039903,ortholog_one2one
ENSG00000167130,ENSMUSG00000026856,ortholog_one2one
ENSG00000167193,ENSMUSG00000017776,ortholog_one2one
ENSG00000167257,ENSMUSG00000042790,ortholog_one2one
ENSG00000167258,ENSMUSG00000003119,ortholog_one2one
ENSG00000167994,ENSMUSG00000024663,ortholog_one2one
ENSG00000168918,ENSMUSG00000026288,ortholog_one2one
ENSG00000169129,ENSMUSG00000025083,ortholog_one2one
ENSG00000169851,ENSMUSG00000029108,ortholog_one2one
ENSG00000170390,ENSMUSG00000028078,ortholog_one2one
ENSG00000171533,ENSMUSG00000055407,ortholog_one2one
ENSG00000171843,ENSMUSG00000028496,ortholog_one2one
ENSG00000173889,ENSMUSG00000037652,ortholog_one2one
ENSG00000174788,ENSMUSG00000004630,ortholog_one2one
ENSG00000176771,ENSMUSG00000049690,ortholog_one2one
ENSG00000178177,ENSMUSG00000015882,ortholog_one2one
ENSG00000179299,ENSMUSG00000029206,ortholog_one2one
ENSG00000180900,ENSMUSG00000022568,ortholog_one2one
ENSG00000182253,ENSMUSG00000030554,ortholog_one2one
ENSG00000182287,ENSMUSG00000031367,ortholog_one2one
ENSG00000185043,ENSMUSG00000030538,ortholog_one2one
ENSG00000185963,ENSMUSG00000037933,ortholog_one2one
ENSG00000186260,ENSMUSG00000009569,ortholog_one2one
ENSG00000187391,ENSMUSG00000040003,ortholog_one2one
ENSG00000196090,ENSMUSG00000053141,ortholog_one2one
ENSG00000198589,ENSMUSG00000028080,ortholog_one2one
ENSG00000198722,ENSMUSG00000028456,ortholog_one2one
ENSG00000204231,ENSMUSG00000039656,ortholog_one2one
ENSG00000213995,ENSMUSG00000031505,ortholog_one2one
ENSG00000214022,ENSMUSG00000052751,ortholog_one2one
ENSG00000215193,ENSMUSG00000067825,ortholog_one2one
ENSG00000239264,ENSMUSG00000038991,ortholog_one2one
ENSG00000001167,ENSMUSG00000023994,ortholog_one2one
ENSG00000008441,ENSMUSG00000001911,ortholog_one2one
ENSG00000029725,ENSMUSG00000020817,ortholog_one2one
ENSG00000030304,ENSMUSG00000057280,ortholog_one2one
ENSG00000064393,ENSMUSG00000061436,ortholog_one2one
ENSG00000066405,ENSMUSG00000032473,ortholog_one2one
